connectome_size,num_connections,time_gnm
750,450,1.2963199999999233
740,450,1.3124210999999377
730,450,1.2509519000000182
720,450,1.2573494000000665
710,450,1.3298272000001816
700,450,1.3208013999999366
690,450,1.2442144000001463
680,450,1.3147976999998718
670,450,1.2559942999998839
660,450,1.323658000000023
650,450,1.3226775999999063
640,450,1.3479333000000224
630,450,1.3270880000000034
620,450,1.2876045000000431
610,450,1.321276399999988
600,450,1.2934536999998727
590,450,1.3310128999999051
580,450,1.3630398000000241
570,450,1.2699826000000485
560,450,1.2537949999998546
550,450,1.3004284000001007
540,450,1.2660551999999825
530,450,1.2518495000001622
520,450,1.2831306000000495
510,450,1.3053030000000945
500,450,1.3397934999998142
490,450,1.3701816000000235
480,450,1.2642994000000272
470,450,1.381537900000012
460,450,1.3133943999998792
450,450,1.3649204000000736
440,450,1.3324006000000281
430,450,1.377480900000137
420,450,1.3628343999998833
410,450,1.3886382000000594
400,450,1.3218980000001466
390,450,1.2840989999999692
380,450,1.3029758999998649
370,450,1.3936791000000994
360,450,1.3961534000000029
350,450,1.3008429999999862
340,450,1.2746225000000777
330,450,1.29604049999989
320,450,1.2573812000000544
310,450,1.2890755000000809
300,450,1.2868029999999635
290,450,1.2949423000000024
280,450,1.4025486999998975
270,450,1.3318119999998999
260,450,1.3604499000000487
250,450,1.364888700000165
240,450,1.3159249000000273
230,450,1.3287070000001222
220,450,1.2831879999998819
210,450,1.3139884000001985
200,450,1.285548399999925
190,450,1.308935799999972
180,450,1.3009750999999596
170,450,1.2693453000001682
160,450,1.2429987000000438
150,450,1.252608900000041
140,450,1.3140012999999726
130,450,1.32592980000004
120,450,1.3713217000001805
110,450,1.3177442999999585
100,450,1.2735863000000336
790,400,1.4359355000001415
780,400,1.1618447000000742
770,400,1.1869776000000911
760,400,1.1239691999999195
750,400,1.149290399999927
740,400,1.1627587000000403
730,400,1.1837986000000456
720,400,1.1762320999998792
710,400,1.1925532999998723
700,400,1.212187800000038
690,400,1.1910844000001362
680,400,1.1969082999999046
670,400,1.2100795999999718
660,400,1.1973806999999397
650,400,1.140201000000161
640,400,1.157907699999896
630,400,1.2023194999999305
620,400,1.2033854000001156
610,400,1.1694683999999143
600,400,1.218290799999977
590,400,1.1635929999999917
580,400,1.1568944000000556
570,400,1.1369328999999198
560,400,1.2249380000000656
550,400,1.1577323000001343
540,400,1.200997099999995
530,400,1.1944504999999026
520,400,1.213032099999964
510,400,1.2215943000001062
500,400,1.2094531999998708
490,400,1.22376660000009
480,400,1.2362240999998448
470,400,1.2610888000001523
460,400,1.287664199999881
450,400,1.2734938999999486
440,400,1.2646861000000627
430,400,1.2306355000000622
420,400,1.2177599000001464
410,400,1.173445799999854
400,400,1.2472488999999314
390,400,1.2853459000000385
380,400,1.1609420999998292
370,400,1.1956829000000653
360,400,1.2492878000000474
350,400,1.235602599999993
340,400,1.2126694000000953
330,400,1.1485331999999744
320,400,1.208589899999879
310,400,1.289245400000027
300,400,1.247495600000093
290,400,1.193311900000026
280,400,1.1531883999998627
270,400,1.2106784000000061
260,400,1.292176199999858
250,400,1.2852201000000605
240,400,1.2406495000000177
230,400,1.2189789999999903
220,400,1.272347899999886
210,400,1.2692967000000408
200,400,1.2317020000000412
190,400,1.2538156999999046
180,400,1.3869009999998525
170,400,1.309504600000082
160,400,1.3334345999999186
150,400,1.4065272000000277
140,400,1.343957199999977
130,400,1.2281866999999238
120,400,1.3090157999999974
110,400,1.2882039000000987
100,400,1.3054160000001502
790,350,1.4410996999999952
780,350,1.1679679000001215
770,350,1.2883216999998695
760,350,1.2470353999999588
750,350,1.2006225000000086
740,350,1.2882046999998238
730,350,1.0899950000000445
720,350,1.0666332999999213
710,350,1.070490800000016
700,350,1.0999573999999939
690,350,1.1565139000001636
680,350,1.0823499999999058
670,350,1.115370299999995
660,350,1.1217733999999382
650,350,1.0938352999999097
640,350,1.1156780999999683
630,350,1.1184986999999182
620,350,1.1208119000000352
610,350,1.1805919000000813
600,350,1.1366371999999956
590,350,1.1234913999999208
580,350,1.1540324000000055
570,350,1.1550175999998373
560,350,1.2302678000000924
